Actual,Predicted
49.3,69.82472
76.3,73.42788
55.4,71.35708
61.4,43.308044
75.9,72.89787
66.9,61.086895
35.8,46.94518
66.4,65.495926
38.6,54.36369
38.1,58.62469
73.4,76.5368
33.0,43.983337
71.7,49.874557
43.9,57.778687
45.1,63.972927
68.2,68.9572
38.4,50.24199
71.6,59.135918
55.7,45.809628
57.7,76.57838
50.1,59.05438
56.5,73.23869
28.7,43.24101
82.8,63.08544
39.6,54.059013
41.8,50.08712
51.3,53.723907
60.0,68.02364
44.3,52.969715
52.1,45.159683
98.1,75.68568
49.5,63.103394
59.2,58.99248
17.4,42.694405
78.1,76.62004
77.5,50.78689
28.7,44.75367
33.2,42.043343
30.9,44.418465
34.5,42.69391
43.0,52.871353
43.7,50.65623
51.8,56.76103
34.5,51.755196
58.5,76.33484
72.6,58.784485
68.6,74.29659
64.8,53.281593
79.0,73.55964
34.0,45.54995
55.3,54.532974
39.9,63.891315
61.2,64.212776
80.2,55.557404
78.8,65.31853
85.7,66.19672
61.0,72.90378
47.7,63.044914
81.5,47.25882
39.1,59.909725
83.4,76.55485
18.4,42.35534
81.8,74.33419
36.7,43.38139
61.8,62.41695
62.7,73.04389
70.3,73.43889
84.5,76.31135
77.1,74.589134
59.6,71.72071
66.9,70.85129
31.4,57.15611
80.2,74.47259
82.2,73.130684
40.7,46.697792
23.5,44.674088
25.1,51.662872
58.0,57.726685
40.3,44.016518
41.2,62.35595
68.2,65.87752
71.7,73.55472
54.4,64.845665
62.0,74.02636
57.4,41.82756
72.8,72.95743
79.8,74.8905
47.5,46.625175
39.3,49.23263
89.5,71.89135
28.9,49.808372
54.0,67.87516
71.2,76.34584
61.5,48.686394
67.2,60.261147
30.7,53.84076
70.0,64.81244
54.2,64.98603
73.9,72.83978
24.9,43.215282
27.7,50.145565
21.3,45.824753
54.1,65.748375
63.3,65.4654
37.2,46.73753
36.9,54.56517
31.2,51.486076
65.8,69.04642
70.0,69.45064
28.3,44.324047
66.4,70.62683
46.9,61.219086
53.8,65.16385
46.3,53.578953
64.6,74.70678
65.8,70.44795
70.9,74.674736
68.2,74.390686
62.3,64.86879
69.7,76.42566
74.8,72.76282
63.4,44.357903
84.4,74.47792
29.5,43.215282
71.6,75.393166
31.6,50.63463
29.6,51.120342
85.2,71.66706
65.1,57.829914
39.5,54.13881
33.7,53.031548
32.3,43.01143
51.5,54.83872
73.2,64.56832
35.7,42.1261
38.6,41.88856
62.6,56.56376
84.6,76.01766
33.6,42.972336
72.8,74.48013
27.6,52.70649
71.6,66.81668
77.4,66.210526
61.9,64.41695
40.8,51.894485
79.7,70.20192
43.0,42.63719
65.5,71.30222
75.8,73.56197
71.2,73.674416
65.7,43.125946
34.7,55.405758
69.5,76.3976
81.6,59.70301
69.2,59.135918
53.1,45.341408
65.9,72.525665
57.3,51.477287
66.9,71.37749
75.1,75.37388
73.2,70.7639
27.0,44.799637
67.6,51.472534
64.5,74.62084
70.6,65.08751
79.1,74.65631
77.2,74.640816
70.4,74.40828
75.2,69.73843
57.9,59.227333
95.5,73.44219
70.2,74.35722
42.3,43.48722
82.4,66.46672
44.7,57.331593
64.3,65.16795
25.8,45.366627
42.7,48.050774
56.2,75.16918
77.2,76.612946
76.3,75.129974
66.3,73.24845
46.5,47.585316
45.9,49.942024
79.8,63.534588
57.4,61.147346
51.4,54.86782
37.6,52.531143
42.0,47.42945
77.9,75.73269
78.4,66.34695
75.2,51.94902
19.3,43.708206
66.6,66.14602
43.5,59.098454
60.9,59.568943
81.1,76.59248
35.8,44.20115
68.0,61.75275
47.5,43.367462
39.7,63.387817
78.0,61.51042
40.0,50.295906
61.1,74.40234
78.7,62.015438
78.0,72.66336
72.7,57.979168
48.8,53.288273
60.4,42.026146
86.6,72.371925
72.0,51.190872
74.9,72.63964
63.8,72.93987
51.9,58.4138
46.5,60.31094
47.5,50.488758
69.0,74.51862
72.7,47.215786
73.9,73.55964
50.5,66.54902
83.8,53.347263
44.8,58.48013
62.1,66.7403
55.8,59.90857
79.4,76.30686
68.7,61.145588
49.6,45.713493
60.3,60.0255
25.0,49.489136
79.5,74.63993
89.6,73.3243
86.7,45.367393
43.8,49.829414
73.3,71.96025
80.7,74.46435
79.7,58.51033
78.5,68.18345
36.9,52.45882
53.3,73.000755
62.3,57.176086
55.5,72.66131
73.0,69.61914
70.8,76.41295
24.0,44.01669
80.2,68.85535
74.0,75.05331
85.1,74.52273
61.2,67.17175
58.1,64.5891
59.8,68.779305
29.3,51.648182
31.2,52.84101
49.3,48.06693
51.8,57.535835
45.9,45.159683
63.1,43.27653
48.4,46.483524
67.6,71.16141
58.9,67.70309
30.6,52.04506
80.9,75.23321
74.5,43.67386
56.1,42.971718
42.5,64.093
49.1,66.082924
55.0,59.353455
62.8,66.56502
79.1,59.98143
78.9,74.53003
46.0,47.43236
60.4,72.8845
9.2,42.806824
66.3,75.578316
88.9,75.12634
54.2,58.566284
61.9,71.16658
44.1,73.891525
22.2,48.379776
64.1,67.97604
9.6,56.83573
49.5,52.44299
38.6,58.417072
28.3,43.67549
73.0,56.990837
69.8,74.223404
9.8,50.820904
89.3,68.31914
37.7,51.246952
32.9,44.533554
84.0,70.941216
86.2,66.03393
74.3,71.001305
57.1,70.91017
49.4,64.00681
63.7,76.33855
47.4,46.776066
62.8,75.53887
72.0,58.298363
40.4,45.80224
24.0,43.78024
69.9,45.809242
72.1,60.02263
79.3,71.85515
53.3,63.781006
12.7,46.493618
59.2,67.76335
62.2,70.33609
78.1,71.568375
62.7,59.356285
77.1,61.72336
48.7,42.584785
64.5,74.667
54.4,68.25822
97.6,74.65752
48.0,57.33843
60.9,60.39339
79.1,73.30719
20.8,47.127937
40.3,42.66433
65.4,74.66205
40.7,47.57711
74.4,74.4323
66.3,66.02529
74.9,74.64906
44.0,49.19471
56.0,56.154503
54.5,60.60459
73.5,74.64108
84.1,53.075615
32.7,56.04941
34.4,56.686283
68.0,69.59102
41.6,74.376015
73.9,68.57202
34.9,53.734055
71.6,70.18628
75.2,61.76746
49.9,57.00405
49.7,42.898483
54.9,64.55413
53.3,46.88083
47.3,54.596905
53.2,63.712776
36.0,50.717262
54.5,45.495434
75.3,74.419655
40.0,76.26743
18.0,45.706493
70.5,76.58906
41.9,50.850704
49.4,54.5084
64.3,60.645317
64.6,55.44083
64.1,72.05074
